effDate,consTickerSymbol,weight
2018-02-28,600871,0.037
2018-02-28,600703,0.536
2018-02-28,600535,0.199
2018-02-28,601166,1.901
2018-02-28,600373,0.077
2018-02-28,600482,0.19
2018-02-28,600900,0.928
2018-02-28,601607,0.219
2018-02-28,300003,0.253
2018-02-28,000738,0.059
2018-02-28,601939,0.477
2018-02-28,600498,0.135
2018-02-28,000415,0.093
2018-02-28,600016,1.714
2018-02-28,601288,1.348
2018-02-28,000839,0.183
2018-02-28,000961,0.114
2018-02-28,601216,0.136
2018-02-28,600739,0.185
2018-02-28,000568,0.365
2018-02-28,000671,0.116
2018-02-28,601390,0.364
2018-02-28,600406,0.233
2018-02-28,601198,0.13
2018-02-28,300315,0.123
2018-02-28,002797,0.155
2018-02-28,600030,1.217
2018-02-28,300059,0.354
2018-02-28,601877,0.086
2018-02-28,601899,0.408
2018-02-28,601669,0.288
2018-02-28,603993,0.194
2018-02-28,002426,0.095
2018-02-28,002385,0.11
2018-02-28,601009,0.393
2018-02-28,601111,0.235
2018-02-28,601998,0.179
2018-02-28,600332,0.124
2018-02-28,600188,0.052
2018-02-28,000792,0.154
2018-02-28,002841,0.025
2018-02-28,000069,0.239
2018-02-28,601228,0.037
2018-02-28,600919,0.444
2018-02-28,002601,0.095
2018-02-28,601012,0.411
2018-02-28,600109,0.154
2018-02-28,600074,0.023
2018-02-28,601618,0.19
2018-02-28,600221,0.319
2018-02-28,600704,0.098
2018-02-28,600682,0.126
2018-02-28,601318,6.268
2018-02-28,600376,0.102
2018-02-28,601766,0.651
2018-02-28,002007,0.128
2018-02-28,002230,0.458
2018-02-28,601857,0.442
2018-02-28,600010,0.277
2018-02-28,000423,0.269
2018-02-28,600019,0.758
2018-02-28,601933,0.333
2018-02-28,000983,0.124
2018-02-28,601718,0.06
2018-02-28,300017,0.153
2018-02-28,002294,0.14
2018-02-28,000750,0.116
2018-02-28,600518,0.535
2018-02-28,600588,0.205
2018-02-28,600547,0.165
2018-02-28,000686,0.097
2018-02-28,000858,1.204
2018-02-28,000963,0.233
2018-02-28,002831,0.02
2018-02-28,000938,0.075
2018-02-28,601992,0.152
2018-02-28,002460,0.315
2018-02-28,600741,0.354
2018-02-28,000623,0.166
2018-02-28,600804,0.153
2018-02-28,600031,0.325
2018-02-28,300027,0.14
2018-02-28,002202,0.307
2018-02-28,600549,0.093
2018-02-28,600415,0.125
2018-02-28,601878,0.042
2018-02-28,600153,0.149
2018-02-28,601155,0.261
2018-02-28,000100,0.26
2018-02-28,601225,0.298
2018-02-28,601608,0.053
2018-02-28,002456,0.35
2018-02-28,002153,0.078
2018-02-28,601328,1.525
2018-02-28,000001,0.883
2018-02-28,600340,0.376
2018-02-28,600271,0.192
2018-02-28,600196,0.343
2018-02-28,002508,0.165
2018-02-28,000425,0.152
2018-02-28,601163,0.037
2018-02-28,601021,0.078
2018-02-28,600909,0.069
2018-02-28,600111,0.244
2018-02-28,600085,0.152
2018-02-28,000898,0.114
2018-02-28,002839,0.016
2018-02-28,603799,0.306
2018-02-28,600705,0.21
2018-02-28,600685,0.075
2018-02-28,601991,0.098
2018-02-28,600383,0.247
2018-02-28,601788,0.215
2018-02-28,002008,0.415
2018-02-28,002236,0.429
2018-02-28,002074,0.122
2018-02-28,601988,0.761
2018-02-28,600519,3.114
2018-02-28,002044,0.205
2018-02-28,600118,0.106
2018-02-28,600021,0.066
2018-02-28,002558,0.171
2018-02-28,300122,0.118
2018-02-28,600000,1.249
2018-02-28,002470,0.114
2018-02-28,300124,0.269
2018-02-28,601901,0.228
2018-02-28,600999,0.334
2018-02-28,002466,0.36
2018-02-28,000625,0.2
2018-02-28,600816,0.2
2018-02-28,600038,0.079
2018-02-28,600583,0.123
2018-02-28,600606,0.239
2018-02-28,601633,0.132
2018-02-28,000709,0.144
2018-02-28,000876,0.136
2018-02-28,000723,0.066
2018-02-28,000157,0.16
2018-02-28,002608,0.052
2018-02-28,600036,2.669
2018-02-28,300015,0.188
2018-02-28,601866,0.085
2018-02-28,600570,0.201
2018-02-28,002468,0.063
2018-02-28,300070,0.266
2018-02-28,002411,0.068
2018-02-28,002146,0.163
2018-02-28,601600,0.331
2018-02-28,000002,1.358
2018-02-28,600352,0.246
2018-02-28,600276,1.046
2018-02-28,600208,0.159
2018-02-28,600157,0.178
2018-02-28,001979,0.443
2018-02-28,601985,0.287
2018-02-28,002714,0.145
2018-02-28,601966,0.078
2018-02-28,002572,0.173
2018-02-28,600959,0.1
2018-02-28,002739,0.209
2018-02-28,600115,0.261
2018-02-28,600089,0.286
2018-02-28,600061,0.089
2018-02-28,300144,0.122
2018-02-28,601989,0.467
2018-02-28,000503,0.22
2018-02-28,601727,0.178
2018-02-28,002252,0.249
2018-02-28,601898,0.088
2018-02-28,600233,0.045
2018-02-28,601398,1.229
2018-02-28,600048,0.889
2018-02-28,601375,0.044
2018-02-28,601997,0.179
2018-02-28,601555,0.175
2018-02-28,002475,0.332
2018-02-28,601117,0.113
2018-02-28,600649,0.091
2018-02-28,601118,0.064
2018-02-28,600485,0.219
2018-02-28,002024,0.398
2018-02-28,600893,0.199
2018-02-28,000627,0.095
2018-02-28,600820,0.122
2018-02-28,600050,0.497
2018-02-28,600585,0.555
2018-02-28,600637,0.174
2018-02-28,601888,0.437
2018-02-28,600688,0.073
2018-02-28,600660,0.313
2018-02-28,601333,0.137
2018-02-28,601377,0.274
2018-02-28,002465,0.139
2018-02-28,000725,1.146
2018-02-28,002174,0.089
2018-02-28,000402,0.105
2018-02-28,000959,0.078
2018-02-28,600011,0.222
2018-02-28,000166,0.193
2018-02-28,603858,0.032
2018-02-28,000333,2.132
2018-02-28,601611,0.064
2018-02-28,002594,0.492
2018-02-28,300072,0.259
2018-02-28,002415,1.342
2018-02-28,002352,0.094
2018-02-28,000008,0.109
2018-02-28,600362,0.163
2018-02-28,600297,0.153
2018-02-28,600436,0.188
2018-02-28,600170,0.144
2018-02-28,000630,0.15
