close,code,date,high,low,open,volume
3.409,601899,2010-06-30,4.967,3.375,4.54,3681106702
4.083,601899,2010-09-30,4.122,2.791,3.409,5890111686
4.611,601899,2010-12-31,6.099,4.262,4.302,13628908806
4.274,601899,2011-03-31,4.858,3.69,4.639,5658291808
4.066,601899,2011-06-30,4.65,3.763,4.319,3690265978
3.707,601899,2011-09-30,5.099,3.63,4.083,8887071704
3.263,601899,2011-12-30,4.219,3.177,3.724,3881811676
3.51,601899,2012-03-30,4.142,3.177,3.314,5124430134
3.314,601899,2012-06-29,3.792,3.237,3.485,3020222304
3.515,601899,2012-09-28,3.664,3.2,3.348,3839206786
3.358,601899,2012-12-31,3.524,3.06,3.498,2748174365
3.042,601899,2013-03-29,3.454,3.024,3.393,3870534540
2.086,601899,2013-06-28,3.033,1.99,3.024,2609105644
2.373,601899,2013-09-30,2.574,2.086,2.104,4265916980
2.108,601899,2013-12-31,2.446,2.045,2.355,2303291192
2.054,601899,2014-03-31,2.3,1.999,2.099,3007737134
1.99,601899,2014-06-30,2.118,1.935,2.054,1953897395
2.349,601899,2014-09-30,2.472,1.981,1.99,6897125328
3.201,601899,2014-12-31,3.466,2.282,2.349,20534315354
4.091,601899,2015-03-31,4.413,3.059,3.21,21195417854
4.849,601899,2015-06-30,7.093,4.034,4.091,24252706210
3.272,601899,2015-09-30,4.896,3.059,4.82,22854710092
3.407,601899,2015-12-31,3.862,3.243,3.378,10133376330
3.165,601899,2016-03-31,3.494,2.614,3.407,9737635619
3.262,601899,2016-06-30,3.475,2.885,3.165,7176592488
3.159,601899,2016-09-30,3.92,3.1,3.282,10435209025
3.287,601899,2016-12-30,3.739,3.051,3.07,11204111068
3.326,601899,2017-03-31,3.631,3.267,3.277,6104992264
3.375,601899,2017-06-30,3.592,3.09,3.336,5162601063
3.87,601899,2017-09-29,4.46,3.336,3.375,13438872005
6.31,601901,2011-09-30,7.221,5.244,5.341,7287405698
4.042,601901,2011-12-30,7.143,3.79,6.358,6169416784
4.051,601901,2012-03-30,5.059,3.732,4.071,5934108668
4.987,601901,2012-06-29,5.515,4.022,4.071,7697765644
4.241,601901,2012-09-28,5.027,3.917,4.977,2851323510
4.33,601901,2012-12-31,4.516,3.534,4.212,2864598480
6.99,601901,2013-03-29,8.099,4.231,4.369,8174954916
5.429,601901,2013-06-28,7.785,5.105,7.029,8727934024
5.84,601901,2013-09-30,6.621,5.017,5.301,5231650324
5.84,601901,2013-12-31,0.0,0.0,0.0,0
5.336,601901,2014-03-31,6.314,4.951,6.166,4331946160
5.366,601901,2014-06-30,6.067,5.198,5.376,3680779988
6.067,601901,2014-09-30,6.275,5.257,5.376,4923284955
13.923,601901,2014-12-31,16.947,5.781,6.097,18468053740
13.923,601901,2015-03-31,14.793,11.285,13.429,10925991626
11.749,601901,2015-06-30,16.779,10.257,14.022,12891169901
6.275,601901,2015-09-30,12.066,5.87,11.66,7371421511
9.486,601901,2015-12-31,12.066,6.502,6.621,11075873783
7.826,601901,2016-03-31,9.467,6.087,9.467,5861822425
7.569,601901,2016-06-30,8.133,6.561,7.797,4423691935
7.34,601901,2016-09-30,8.02,6.97,7.609,3657416250
7.6,601901,2016-12-30,9.39,7.28,7.38,5945797689
8.11,601901,2017-03-31,8.75,7.25,7.59,2341591311
9.93,601901,2017-06-30,10.14,7.5,8.13,2400095570
8.6,601901,2017-09-29,10.04,8.48,9.93,1543255446
3.667,601939,2010-03-31,4.288,3.544,4.016,4773395228
3.04,601939,2010-06-30,3.719,3.014,3.673,3962026864
3.1,601939,2010-09-30,3.377,3.02,3.04,3098945398
3.153,601939,2010-12-31,3.673,3.084,3.127,4358401566
3.414,601939,2011-03-31,3.496,3.146,3.187,3410029232
3.54,601939,2011-06-30,3.668,3.318,3.414,2703555397
3.153,601939,2011-09-30,3.583,3.096,3.547,1466499618
3.253,601939,2011-12-30,3.526,3.146,3.167,1600434890
3.461,601939,2012-03-30,3.547,3.21,3.268,2044532994
3.178,601939,2012-06-29,3.476,3.139,3.44,1969687018
3.012,601939,2012-09-28,3.186,2.891,3.186,1079873429
3.481,601939,2012-12-31,3.504,2.982,3.004,1853366497
3.466,601939,2013-03-29,3.928,3.413,3.511,3252930092
3.341,601939,2013-06-28,3.746,3.139,3.458,1783255571
3.461,601939,2013-09-30,3.703,3.3,3.333,1815340414
3.333,601939,2013-12-31,3.638,3.059,3.453,1490425583
3.22,601939,2014-03-31,3.325,3.019,3.316,1426892624
3.325,601939,2014-06-30,3.373,3.155,3.22,1405886489
3.528,601939,2014-09-30,3.641,3.308,3.333,2278296814
5.834,601939,2014-12-31,5.947,3.45,3.546,17295323204
5.288,601939,2015-03-31,6.259,4.621,5.86,15574852792
6.181,601939,2015-06-30,6.467,5.236,5.288,25179879155
4.688,601939,2015-09-30,6.769,4.127,6.109,16971616194
5.231,601939,2015-12-31,5.665,4.76,4.796,4951194089
4.389,601939,2016-03-31,5.231,3.982,5.222,6010598902
4.543,601939,2016-06-30,4.553,4.199,4.38,5581692664
4.955,601939,2016-09-30,5.299,4.534,4.543,4689412004
5.203,601939,2016-12-30,5.586,4.897,4.964,4735390626
5.682,601939,2017-03-31,5.758,5.184,5.203,3848067430
6.15,601939,2017-06-30,6.19,5.481,5.71,4987856565
6.97,601939,2017-09-29,7.25,6.04,6.14,5978513441
14.803,601997,2016-09-30,20.852,10.023,10.023,1696014091
15.521,601997,2016-12-30,17.852,14.508,14.872,1768734303
17.203,601997,2017-03-31,18.058,14.459,15.609,1235793931
15.81,601997,2017-06-30,16.967,14.557,16.839,971037805
14.71,601997,2017-09-29,16.73,14.65,15.82,1103039435
20.052,603799,2015-03-31,24.344,5.684,5.684,481080783
26.431,603799,2015-06-30,38.712,19.922,19.922,652448522
13.68,603799,2015-09-30,26.58,11.63,24.642,648270037
26.16,603799,2015-12-31,31.6,14.12,14.48,693791336
21.1,603799,2016-03-31,26.21,14.02,26.16,548618283
37.2,603799,2016-06-30,45.6,18.83,21.0,1383425390
27.42,603799,2016-09-30,48.35,26.99,36.95,967749018
35.17,603799,2016-12-30,39.8,27.41,27.55,945315726
51.8,603799,2017-03-31,61.88,34.9,35.65,1117138278
60.78,603799,2017-06-30,60.95,39.53,51.2,1026565740
91.47,603799,2017-09-29,96.5,56.74,60.98,1540342997
93.078,603858,2016-12-30,151.787,65.497,65.497,132344194
86.359,603858,2017-03-31,97.366,78.135,93.147,163125388
69.97,603858,2017-06-30,88.752,66.298,86.759,72256754
67.76,603858,2017-09-29,72.19,65.36,70.009,59222043
7.836,000001,2010-03-31,8.302,6.958,8.282,1980222122
5.914,000001,2010-06-30,8.059,5.573,7.859,2033237909
5.478,000001,2010-09-30,6.417,5.441,6.417,702021579
5.333,000001,2010-12-31,6.775,5.238,5.64,2596143524
5.431,000001,2011-03-31,5.732,5.019,5.343,1676063700
5.765,000001,2011-06-30,6.417,5.32,5.431,1858825406
5.417,000001,2011-09-30,6.147,5.252,5.792,1251677021
5.265,000001,2011-12-30,5.809,5.043,5.387,928380992
5.306,000001,2012-03-30,6.005,5.11,5.265,1170734749
5.12,000001,2012-06-29,5.782,4.88,5.306,1107256236
4.435,000001,2012-09-28,5.228,4.252,5.144,864299253
5.451,000001,2012-12-31,5.502,4.247,4.438,1144286585
6.846,000001,2013-03-29,8.408,5.257,5.553,3968379108
5.476,000001,2013-06-28,7.384,5.02,6.873,3286986776
6.525,000001,2013-09-30,7.612,4.927,5.388,5933096416
6.728,000001,2013-12-31,7.958,6.278,6.525,4526708758
5.915,000001,2014-03-31,6.865,5.509,6.657,3074933640
6.624,000001,2014-06-30,6.938,5.816,5.888,2732687266
6.777,000001,2014-09-30,7.419,6.363,6.624,3911499221
10.587,000001,2014-12-31,10.801,6.67,6.797,11736118229
10.527,000001,2015-03-31,11.095,8.836,10.687,8155109871
11.762,000001,2015-06-30,14.156,10.314,10.574,14760208091
8.485,000001,2015-09-30,12.425,7.523,11.608,9068931882
9.699,000001,2015-12-31,10.823,8.655,8.777,4635856185
8.607,000001,2016-03-31,9.731,7.62,9.707,2994006732
8.573,000001,2016-06-30,8.874,8.227,8.591,2284936378
8.938,000001,2016-09-30,9.657,8.544,8.563,3516661637
8.967,000001,2016-12-30,9.637,8.879,8.967,3840496211
9.036,000001,2017-03-31,9.48,8.928,8.977,2897913112
9.253,000001,2017-06-30,9.352,8.415,9.026,3299507646
11.11,000001,2017-09-29,11.94,9.135,9.263,7774415021
6.395,000069,2010-03-31,6.814,5.655,6.802,1602775402
4.384,000069,2010-06-30,6.684,4.362,6.399,1976194848
5.058,000069,2010-09-30,5.64,4.305,4.332,1051164347
4.843,000069,2010-12-31,5.939,4.54,5.006,1490410811
5.895,000069,2011-03-31,6.377,4.703,4.879,1676130098
5.698,000069,2011-06-30,6.62,5.15,5.895,1779106422
4.603,000069,2011-09-30,6.159,4.509,5.748,1182601329
5.143,000069,2011-12-30,5.41,4.192,4.603,1347864454
5.05,000069,2012-03-30,5.705,4.596,5.15,1659704542
6.021,000069,2012-06-29,6.484,5.021,5.035,1883007093
5.285,000069,2012-09-28,6.852,4.898,6.04,1808932045
7.078,000069,2012-12-31,7.078,5.096,5.304,1916656903
5.483,000069,2013-03-29,7.323,5.379,7.088,2759301900
4.879,000069,2013-06-28,6.389,4.294,5.502,2583547962
5.551,000069,2013-09-30,6.212,4.568,4.86,2549744333
5.073,000069,2013-12-31,6.145,4.833,5.551,1992409572
4.412,000069,2014-03-31,5.092,4.116,5.034,2203173991
4.554,000069,2014-06-30,4.904,4.307,4.422,2066394125
5.292,000069,2014-09-30,5.613,4.447,4.554,2912244675
8.011,000069,2014-12-31,8.06,4.972,5.389,7361755744
9.371,000069,2015-03-31,10.254,6.807,8.312,3776090590
12.604,000069,2015-06-30,14.352,8.982,9.293,12948436667
6.958,000069,2015-09-30,12.896,6.596,12.527,6310968280
8.611,000069,2015-12-31,9.717,7.124,7.183,4530375119
6.86,000069,2016-03-31,8.68,5.754,8.66,2098095693
6.332,000069,2016-06-30,6.928,6.175,6.86,1101323409
6.926,000069,2016-09-30,7.678,6.322,6.342,1897290207
6.876,000069,2016-12-30,8.084,6.698,6.906,1839111484
7.223,000069,2017-03-31,7.599,6.59,6.906,1256943724
10.06,000069,2017-06-30,10.26,7.233,7.322,2891426787
8.17,000069,2017-09-29,10.13,8.09,10.06,2812632031
2.411,000100,2010-03-31,2.713,2.268,2.295,3263364790
1.668,000100,2010-06-30,2.522,1.632,2.411,2078946868
1.668,000100,2010-09-30,1.886,1.601,1.681,2160245565
1.525,000100,2010-12-31,1.859,1.503,1.677,2606909085
1.952,000100,2011-03-31,2.166,1.521,1.53,3446264938
2.655,000100,2011-06-30,3.051,1.921,1.966,11976860780
1.883,000100,2011-09-30,2.735,1.821,2.655,9244128040
1.634,000100,2011-12-30,2.114,1.519,1.892,8055702392
1.812,000100,2012-03-30,2.247,1.599,1.643,10685332944
1.845,000100,2012-06-29,2.045,1.803,1.812,5814262268
1.727,000100,2012-09-28,1.854,1.636,1.845,3997177694
1.991,000100,2012-12-31,2.045,1.691,1.727,6220484296
2.381,000100,2013-03-29,2.491,1.963,2.0,7420908808
2.094,000100,2013-06-28,2.814,1.827,2.381,8419947776
2.103,000100,2013-09-30,2.242,1.974,2.066,10779986782
2.149,000100,2013-12-31,2.38,2.076,2.085,12220252728
2.388,000100,2014-03-31,2.666,2.076,2.149,13368685294
2.152,000100,2014-06-30,2.529,2.104,2.388,5310476624
2.548,000100,2014-09-30,2.689,2.142,2.152,9097183425
3.586,000100,2014-12-31,3.916,2.529,2.557,21646989685
5.568,000100,2015-03-31,5.766,3.407,3.614,21884664762
5.399,000100,2015-06-30,7.339,4.501,5.605,37793752081
3.602,000100,2015-09-30,5.638,3.516,5.342,24674655737
4.071,000100,2015-12-31,4.615,3.593,3.774,12913575674
3.66,000100,2016-03-31,4.099,3.182,4.061,7124178525
3.215,000100,2016-06-30,3.746,3.147,3.65,3618566910
3.342,000100,2016-09-30,3.577,3.195,3.225,2093527539
3.225,000100,2016-12-30,3.684,3.195,3.616,1214884075
3.45,000100,2017-03-31,3.704,3.205,3.215,3990910931
3.43,000100,2017-06-30,3.665,3.391,3.459,1094337783
3.56,000100,2017-09-29,3.95,3.5,3.72,3366528839
5.912,000157,2010-03-31,6.65,5.312,6.54,733242970
4.118,000157,2010-06-30,6.487,4.105,5.912,1034669908
6.773,000157,2010-09-30,7.538,3.968,4.123,4218260499
9.017,000157,2010-12-31,10.624,6.798,6.887,7214891132
9.859,000157,2011-03-31,10.255,7.978,9.036,3957340301
9.808,000157,2011-06-30,11.249,8.552,9.84,3079819486
8.014,000157,2011-09-30,10.584,7.997,9.885,2784429750
6.48,000157,2011-12-30,8.595,5.924,8.014,1763586130
7.298,000157,2012-03-30,8.705,6.025,6.556,2625928526
8.452,000157,2012-06-29,9.505,7.314,7.314,3079272778
7.453,000157,2012-09-28,8.89,6.666,8.637,2891691975
7.963,000157,2012-12-31,8.266,6.761,7.444,2558697915
6.951,000157,2013-03-29,8.992,6.934,7.998,3762259022
4.695,000157,2013-06-28,7.271,4.349,6.917,2761559940
5.073,000157,2013-09-30,5.847,4.28,4.695,4132171256
4.902,000157,2013-12-31,5.577,4.785,5.064,2640777812
4.38,000157,2014-03-31,4.884,4.299,4.875,1556002288
3.985,000157,2014-06-30,4.65,3.94,4.371,1313353509
4.539,000157,2014-09-30,4.65,3.931,3.985,3962242595
6.553,000157,2014-12-31,6.776,4.27,4.539,12169058236
6.794,000157,2015-03-31,7.24,5.346,6.646,8537459655
7.527,000157,2015-06-30,10.024,6.562,6.794,19343642879
4.668,000157,2015-09-30,7.62,4.509,7.5,11315944433
5.005,000157,2015-12-31,5.491,4.621,4.818,5788854124
4.294,000157,2016-03-31,5.023,3.761,5.005,2882340577
3.863,000157,2016-06-30,4.603,3.751,4.275,2179946491
4.484,000157,2016-09-30,4.639,3.845,3.854,2883364599
4.397,000157,2016-12-30,4.901,4.261,4.494,2806593541
4.629,000157,2017-03-31,4.91,4.213,4.407,2732828665
4.349,000157,2017-06-30,4.91,3.99,4.842,2494098483
4.48,000157,2017-09-29,4.823,4.319,4.349,2672587586
12.346,000166,2015-03-31,15.092,10.6,12.711,10526363688
11.623,000166,2015-06-30,14.728,10.2,12.389,12501691482
6.137,000166,2015-09-30,11.845,5.765,11.437,6954947189
7.661,000166,2015-12-31,9.063,6.337,6.438,5944813717
6.359,000166,2016-03-31,7.704,5.186,7.654,3026254009
6.016,000166,2016-06-30,6.545,5.586,6.359,2093476215
6.15,000166,2016-09-30,6.729,5.965,6.037,2677964784
6.14,000166,2016-12-30,7.063,6.091,6.189,3294326597
6.091,000166,2017-03-31,6.533,6.061,6.179,1700179060
5.6,000166,2017-06-30,6.219,5.217,6.101,1836452624
5.83,000166,2017-09-29,6.17,5.56,5.6,2704713811
10.062,000333,2013-09-30,10.969,9.28,9.424,138821546
11.635,000333,2013-12-31,12.1,9.982,10.006,457638944
10.49,000333,2014-03-31,11.593,8.782,11.495,376522806
11.736,000333,2014-06-30,12.003,9.908,10.49,873446912
12.082,000333,2014-09-30,13.85,11.335,11.718,1188386387
16.669,000333,2014-12-31,18.224,11.785,12.113,2007498202
20.016,000333,2015-03-31,21.073,16.936,16.936,1762480633
23.267,000333,2015-06-30,25.895,19.354,20.04,2715190521
15.747,000333,2015-09-30,24.578,14.561,23.092,2199387712
20.484,000333,2015-12-31,21.407,16.333,16.539,1551698830
19.254,000333,2016-03-31,20.708,15.697,20.484,950160061
23.048,000333,2016-06-30,23.349,18.418,19.348,1313572895
26.245,000333,2016-09-30,28.732,23.116,23.116,2552271191
27.372,000333,2016-12-30,31.336,25.254,26.41,1805447661
32.357,000333,2017-03-31,34.65,27.003,27.838,1925731775
43.04,000333,2017-06-30,45.39,30.948,32.289,2621452797
44.19,000333,2017-09-29,44.6,38.67,42.85,2067951529
5.846,000425,2010-03-31,6.265,5.126,5.506,267618490
4.83,000425,2010-06-30,6.875,4.573,5.85,366708309
6.097,000425,2010-09-30,6.117,4.6,4.841,454981519
9.02,000425,2010-12-31,9.619,6.087,6.193,514011713
8.749,000425,2011-03-31,10.203,7.366,9.922,955941260
7.832,000425,2011-06-30,9.32,6.629,8.812,895806474
5.75,000425,2011-09-30,8.104,5.731,7.883,643706812
4.493,000425,2011-12-30,5.933,3.911,5.757,821257449
4.253,000425,2012-03-30,5.302,4.092,4.528,915764157
4.531,000425,2012-06-29,5.074,4.265,4.291,669147255
3.429,000425,2012-09-28,4.562,3.175,4.55,449533067
3.712,000425,2012-12-31,3.812,3.085,3.419,518243364
3.403,000425,2013-03-29,4.501,3.394,3.754,833655918
2.56,000425,2013-06-28,3.526,2.413,3.381,418694187
2.7,000425,2013-09-30,3.101,2.39,2.544,726897232
2.482,000425,2013-12-31,2.811,2.413,2.687,520574600
2.178,000425,2014-03-31,2.485,2.09,2.475,427976724
2.234,000425,2014-06-30,2.351,2.116,2.175,454770114
2.942,000425,2014-09-30,2.965,2.218,2.237,1380324476
4.954,000425,2014-12-31,5.295,2.67,2.952,3522772216
5.063,000425,2015-03-31,5.384,3.7,4.964,3699517983
4.407,000425,2015-06-30,6.092,3.72,5.07,6022073603
4.068,000425,2015-09-30,4.976,3.325,4.384,7228353638
4.238,000425,2015-12-31,5.265,4.108,4.238,12109371873
3.5,000425,2016-03-31,4.248,2.752,4.248,3961387395
3.051,000425,2016-06-30,3.939,2.971,3.49,3862412687
3.171,000425,2016-09-30,3.45,3.031,3.051,2803981977
3.37,000425,2016-12-30,3.649,3.171,3.181,3526604223
4.058,000425,2017-03-31,4.298,3.161,3.36,5821780484
3.75,000425,2017-06-30,4.387,3.211,4.307,3653817679
3.68,000425,2017-09-29,4.07,3.64,3.75,3810234395
9.332,000503,2010-03-31,10.49,8.149,9.332,1467848419
6.965,000503,2010-06-30,11.381,6.774,9.348,1663877064
9.398,000503,2010-09-30,10.715,6.499,6.974,1390613275
10.365,000503,2010-12-31,12.464,8.732,9.407,1619399998
11.048,000503,2011-03-31,12.406,8.54,10.498,1046053995
9.16,000503,2011-06-30,12.956,8.46,11.09,932446400
6.8,000503,2011-09-30,10.43,6.61,9.17,802748413
6.13,000503,2011-12-30,8.84,5.7,6.83,803528595
5.79,000503,2012-03-30,7.5,5.57,6.2,793063144
5.81,000503,2012-06-29,6.59,5.46,5.8,559160089
7.18,000503,2012-09-28,7.72,5.34,5.81,721726977
9.48,000503,2012-12-31,9.76,6.97,7.18,848239765
12.47,000503,2013-03-29,16.87,8.81,9.53,1684940755
14.08,000503,2013-06-28,17.92,12.45,12.5,1148467459
20.3,000503,2013-09-30,21.37,13.9,14.2,1220684268
20.9,000503,2013-12-31,26.11,18.34,20.45,812859843
20.8,000503,2014-03-31,26.1,18.75,20.91,768526717
19.5,000503,2014-06-30,21.94,16.51,20.4,558438231
21.52,000503,2014-09-30,24.2,17.6,19.49,1052858712
31.28,000503,2014-12-31,34.25,20.76,21.52,1259301871
46.03,000503,2015-03-31,46.37,30.0,31.29,719649429
49.0,000503,2015-06-30,80.6,40.54,50.63,1007181067
24.07,000503,2015-09-30,51.05,20.05,47.5,2324565297
33.49,000503,2015-12-31,39.63,25.04,25.2,2604602243
23.85,000503,2016-03-31,34.45,17.81,33.9,1277642341
40.21,000503,2016-06-30,42.65,22.88,23.7,1388599095
47.4,000503,2016-09-30,50.98,37.9,40.2,885644424
42.05,000503,2016-12-30,59.5,39.71,48.0,584892192
34.19,000503,2017-03-31,50.08,32.4,42.26,486569893
24.93,000503,2017-06-30,36.84,24.93,34.19,296834365
24.93,000503,2017-09-29,0.0,0.0,0.0,0
21.278,000623,2010-03-31,27.651,20.506,25.189,603557208
12.364,000623,2010-06-30,21.972,12.271,21.283,583650665
13.554,000623,2010-09-30,14.914,11.452,12.392,671029400
15.964,000623,2010-12-31,21.517,13.694,13.694,1008485940
15.645,000623,2011-03-31,17.845,14.046,16.171,480008859
17.351,000623,2011-06-30,19.772,15.678,15.688,619686034
14.963,000623,2011-09-30,17.88,14.76,17.357,372664302
11.483,000623,2011-12-30,16.591,11.241,15.087,342025777
12.868,000623,2012-03-30,15.34,10.998,11.646,571205714
12.802,000623,2012-06-29,15.228,12.41,13.015,409376309
11.14,000623,2012-09-28,13.067,10.336,12.838,313711206
12.551,000623,2012-12-31,12.905,8.94,11.14,384176651
13.126,000623,2013-03-29,17.63,12.403,12.757,939709771
10.764,000623,2013-06-28,14.913,9.804,13.178,617247564
12.767,000623,2013-09-30,13.86,10.277,10.705,820175715
13.206,000623,2013-12-31,14.277,11.711,12.782,711176274
11.503,000623,2014-03-31,13.273,11.206,13.191,451055164
11.617,000623,2014-06-30,12.447,11.131,11.503,332630102
14.035,000623,2014-09-30,14.289,11.467,11.639,772500603
26.056,000623,2014-12-31,29.813,14.05,14.109,2485772272
27.425,000623,2015-03-31,28.952,21.744,26.34,1587316930
25.271,000623,2015-06-30,34.656,22.037,27.687,2379666017
17.419,000623,2015-09-30,26.083,16.223,24.827,2051456369
23.278,000623,2015-12-31,25.195,18.163,18.434,1974202969
19.825,000623,2016-03-31,23.202,16.546,23.187,1093588028
18.995,000623,2016-06-30,20.043,17.915,19.803,744322678
19.467,000623,2016-09-30,21.089,18.706,18.972,852296201
23.594,000623,2016-12-30,29.129,19.513,19.566,1526756144
23.198,000623,2017-03-31,23.982,20.937,23.533,643280517
22.89,000623,2017-06-30,23.525,20.092,23.152,523643445
22.45,000623,2017-09-29,23.87,21.77,22.85,751569796
5.902,000625,2010-03-31,7.162,5.322,6.882,849933534
4.222,000625,2010-06-30,6.462,4.207,5.892,991054327
5.339,000625,2010-09-30,5.986,4.013,4.3,1370097354
4.62,000625,2010-12-31,6.496,4.484,5.49,1394056012
4.562,000625,2011-03-31,5.145,4.402,4.64,865199661
4.446,000625,2011-06-30,5.116,4.081,4.562,843930904
3.799,000625,2011-09-30,4.927,3.605,4.509,785989616
3.332,000625,2011-12-30,3.949,2.944,3.817,328918202
3.861,000625,2012-03-30,4.601,3.279,3.349,885793853
4.301,000625,2012-06-29,5.059,3.808,3.852,981347268
4.709,000625,2012-09-28,4.781,4.002,4.301,670900054
5.909,000625,2012-12-31,5.909,4.398,4.692,1257890897
8.264,000625,2013-03-29,8.513,5.509,5.891,2015768485
8.301,000625,2013-06-28,10.396,7.291,8.193,2006447608
9.204,000625,2013-09-30,10.124,7.247,8.301,2221631950
10.231,000625,2013-12-31,11.786,9.07,9.123,1830969057
8.551,000625,2014-03-31,10.624,7.685,10.472,1873887310
11.094,000625,2014-06-30,11.527,8.426,8.551,1879316762
12.347,000625,2014-09-30,12.788,10.959,11.13,2122460362
14.807,000625,2014-12-31,16.492,12.148,12.401,2265757897
18.286,000625,2015-03-31,20.052,14.708,14.78,1518674255
19.288,000625,2015-06-30,24.342,16.005,20.115,4218854541
13.461,000625,2015-09-30,20.273,10.351,19.197,4868327426
15.476,000625,2015-12-31,16.744,12.786,14.811,3115131349
14.382,000625,2016-03-31,15.44,12.221,15.44,1069305804
13.056,000625,2016-06-30,15.276,12.54,14.309,1871783595
15.157,000625,2016-09-30,16.217,12.961,12.999,2016502147
14.269,000625,2016-12-30,16.485,14.097,15.253,1612573159
15.071,000625,2017-03-31,15.816,14.174,14.317,1831137828
14.42,000625,2017-06-30,15.415,12.569,15.1,1610760803
14.17,000625,2017-09-29,15.35,13.48,14.43,1817788142
14.755,000686,2010-03-31,18.255,13.914,17.142,245098859
10.376,000686,2010-06-30,15.361,9.397,14.729,350093389
9.571,000686,2010-09-30,11.321,9.061,10.202,412022475
9.974,000686,2010-12-31,13.916,9.477,9.714,447996235
9.79,000686,2011-03-31,11.012,8.949,9.969,266785355
9.081,000686,2011-06-30,10.587,7.427,9.795,185311441
